timestamp,location_id,location_name,vibration_x,vibration_y,vibration_z,strain,tilt,crack_width_mm,health_score,prediction_window,defect_type,scenario,traffic_condition,weather_condition,ambient_temp_c
2025-12-14T19:48:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0289,0.0172,0.0594,139.23,-0.49,0.0,95,None (Safe),None,normal,Heavy Congestion,Patchy Rain,21.2
2025-12-14T19:50:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0263,0.0715,0.0511,43.91,-0.172,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,22.2
2025-12-14T19:52:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0183,0.0768,0.1219,70.7,-0.402,0.0,98,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,26.0
2025-12-14T19:54:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0414,0.0103,0.1081,97.53,0.196,0.0,93,None (Safe),None,normal,Moderate,Partly Cloudy,21.1
2025-12-14T19:56:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0663,0.016,0.1062,26.73,0.26,0.0,92,None (Safe),None,normal,Moderate,Patchy Rain,20.9
2025-12-14T19:58:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0571,0.0064,0.1403,139.75,0.295,0.0,98,None (Safe),None,normal,Heavy Congestion,Patchy Rain,20.1
2025-12-14T20:00:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0575,0.0231,0.1476,135.67,-0.138,0.0,94,None (Safe),None,normal,Heavy Congestion,Patchy Rain,24.2
2025-12-14T20:02:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.007,0.0753,0.088,118.63,-0.166,0.0,99,None (Safe),None,normal,Moderate,Partly Cloudy,23.9
2025-12-14T20:04:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0406,0.0091,0.0169,40.04,-0.118,0.0,95,None (Safe),None,normal,Moderate,Patchy Rain,25.2
2025-12-14T20:06:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.1034,0.2256,0.6263,823.8,4.546,2.56,54,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,20.2
2025-12-14T20:08:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0123,0.0231,0.0393,147.64,-0.317,0.0,95,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,24.8
2025-12-14T20:10:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0267,0.0361,0.0932,48.62,-0.012,0.0,92,None (Safe),None,normal,Moderate,Partly Cloudy,23.1
2025-12-14T20:12:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0787,0.0321,0.1165,68.71,0.349,0.0,99,None (Safe),None,normal,Moderate,Patchy Rain,20.0
2025-12-14T20:14:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.6693,0.7619,0.6718,742.54,4.521,4.94,54,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,25.1
2025-12-14T20:16:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.045,0.063,0.094,46.45,-0.306,0.0,93,None (Safe),None,normal,Moderate,Partly Cloudy,20.4
2025-12-14T20:18:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0735,0.0782,0.0755,113.29,0.292,0.0,91,None (Safe),None,normal,Moderate,Clear,20.6
2025-12-14T20:20:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0921,0.1881,0.2155,897.27,2.868,2.56,58,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,21.7
2025-12-14T20:22:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0413,0.0266,0.0749,146.91,0.485,0.0,90,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.1
2025-12-14T20:24:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.7503,0.3292,0.1774,873.6,3.92,4.22,46,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,25.7
2025-12-14T20:26:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0638,0.0789,0.0744,115.46,0.164,0.0,96,None (Safe),None,normal,Moderate,Partly Cloudy,24.8
2025-12-14T20:28:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.05,0.0311,0.0808,61.54,-0.479,0.0,91,None (Safe),None,normal,Moderate,Partly Cloudy,25.4
2025-12-14T20:30:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0455,0.0615,0.0388,145.67,-0.333,0.0,90,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,22.4
2025-12-14T20:32:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.026,0.0033,0.094,30.27,-0.018,0.0,98,None (Safe),None,normal,Moderate,Partly Cloudy,25.6
2025-12-14T20:34:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0515,0.0035,0.1305,72.05,-0.36,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,21.9
2025-12-14T20:36:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.6582,0.5444,0.1742,810.04,2.534,3.91,67,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Patchy Rain,26.1
2025-12-14T20:38:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0393,0.0377,0.1117,101.9,-0.081,0.0,90,None (Safe),None,normal,Moderate,Patchy Rain,25.3
2025-12-14T20:40:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0172,0.0679,0.1212,132.34,-0.254,0.0,91,None (Safe),None,normal,Heavy Congestion,Patchy Rain,23.7
2025-12-14T20:42:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0135,0.0733,0.022,111.82,0.036,0.0,90,None (Safe),None,normal,Moderate,Partly Cloudy,24.4
2025-12-14T20:44:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.518,0.3762,0.2899,605.08,2.785,3.85,66,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Patchy Rain,24.7
2025-12-14T20:46:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0045,0.07,0.1465,101.31,0.136,0.0,93,None (Safe),None,normal,Heavy Congestion,Partly Cloudy,23.1
2025-12-14T20:48:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.055,0.031,0.0488,96.92,0.418,0.0,90,None (Safe),None,normal,Moderate,Partly Cloudy,24.3
2025-12-14T20:50:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0606,0.0495,0.0801,102.4,-0.105,0.0,97,None (Safe),None,normal,Moderate,Patchy Rain,23.5
2025-12-14T20:52:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.5382,0.5593,0.2927,932.45,2.445,3.54,65,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,25.0
2025-12-14T20:54:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0413,0.0276,0.0326,34.49,-0.25,0.0,97,None (Safe),None,normal,Moderate,Partly Cloudy,20.1
2025-12-14T20:56:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0727,0.0124,0.0627,146.93,-0.29,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,25.6
2025-12-14T20:58:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.6248,0.5638,0.3918,899.65,2.197,4.7,41,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Partly Cloudy,22.5
2025-12-14T21:00:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0152,0.0633,0.1492,57.8,0.113,0.0,97,None (Safe),None,normal,Heavy Congestion,Cloudy,20.1
2025-12-14T21:02:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.3363,0.318,0.4653,689.6,4.869,3.5,43,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,18.1
2025-12-14T21:04:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0458,0.0701,0.026,93.84,-0.485,0.0,95,None (Safe),None,normal,Moderate,Misty,21.4
2025-12-14T21:06:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0403,0.0597,0.0305,39.08,-0.444,0.0,99,None (Safe),None,normal,Moderate,Clear,17.2
2025-12-14T21:08:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0531,0.0694,0.1316,77.73,-0.443,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,21.0
2025-12-14T21:10:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0021,0.0082,0.0155,133.52,0.413,0.0,91,None (Safe),None,normal,Heavy Congestion,Misty,20.9
2025-12-14T21:12:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0157,0.0787,0.0675,67.77,0.3,0.0,92,None (Safe),None,normal,Moderate,Clear,21.5
2025-12-14T21:14:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0033,0.0353,0.0552,79.34,0.496,0.0,98,None (Safe),None,normal,Moderate,Misty,18.5
2025-12-14T21:16:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0472,0.0398,0.0608,144.15,0.396,0.0,91,None (Safe),None,normal,Heavy Congestion,Misty,21.0
2025-12-14T21:18:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0598,0.0125,0.026,20.16,-0.308,0.0,97,None (Safe),None,normal,Moderate,Patchy Rain,18.6
2025-12-14T21:20:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0746,0.015,0.0283,101.03,0.259,0.0,92,None (Safe),None,normal,Moderate,Clear,17.1
2025-12-14T21:22:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0578,0.0269,0.0815,44.99,0.377,0.0,91,None (Safe),None,normal,Moderate,Clear,18.3
2025-12-14T21:24:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0575,0.0097,0.0477,26.6,-0.292,0.0,93,None (Safe),None,normal,Moderate,Patchy Rain,19.1
2025-12-14T21:26:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0727,0.0291,0.0763,115.06,-0.447,0.0,97,None (Safe),None,normal,Moderate,Cloudy,19.8
2025-12-14T21:28:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0397,0.0775,0.1057,141.33,0.003,0.0,96,None (Safe),None,normal,Heavy Congestion,Misty,18.8
2025-12-14T21:30:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0569,0.0691,0.0805,44.56,0.478,0.0,100,None (Safe),None,normal,Moderate,Cloudy,19.0
2025-12-14T21:32:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0324,0.0543,0.0496,115.17,-0.205,0.0,97,None (Safe),None,normal,Moderate,Misty,21.1
2025-12-14T21:34:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0421,0.0799,0.0319,99.17,0.078,0.0,98,None (Safe),None,normal,Moderate,Misty,18.7
2025-12-14T21:36:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0064,0.0737,0.1499,80.89,0.198,0.0,91,None (Safe),None,normal,Heavy Congestion,Misty,19.5
2025-12-14T21:38:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0633,0.0371,0.057,84.52,-0.17,0.0,100,None (Safe),None,normal,Moderate,Clear,17.9
2025-12-14T21:40:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0397,0.0592,0.0496,114.55,-0.189,0.0,95,None (Safe),None,normal,Moderate,Clear,19.2
2025-12-14T21:42:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.064,0.039,0.1352,149.29,0.371,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,19.2
2025-12-14T21:44:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.7627,0.4441,0.1592,633.19,2.543,3.42,61,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Clear,17.4
2025-12-14T21:46:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0319,0.0038,0.0726,110.73,0.457,0.0,100,None (Safe),None,normal,Moderate,Cloudy,18.6
2025-12-14T21:48:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0583,0.0123,0.0536,146.38,-0.238,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,18.0
2025-12-14T21:50:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0054,0.0427,0.0347,61.48,-0.347,0.0,99,None (Safe),None,normal,Moderate,Clear,21.0
2025-12-14T21:52:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0164,0.0036,0.1016,140.86,0.099,0.0,91,None (Safe),None,normal,Heavy Congestion,Clear,19.9
2025-12-14T21:54:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.6838,0.1924,0.6179,946.47,2.297,3.14,57,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Patchy Rain,22.6
2025-12-14T21:56:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.2931,0.2105,0.3051,796.12,3.522,4.86,42,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Cloudy,18.4
2025-12-14T21:58:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.024,0.0712,0.0972,131.05,0.229,0.0,98,None (Safe),None,normal,Heavy Congestion,Patchy Rain,20.1
2025-12-14T22:00:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0328,0.0514,0.0716,104.86,0.021,0.0,91,None (Safe),None,normal,Moderate,Clear,18.8
2025-12-14T22:02:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0701,0.0258,0.0929,76.17,-0.338,0.0,98,None (Safe),None,normal,Moderate,Misty,17.6
2025-12-14T22:04:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0131,0.0062,0.1066,106.5,-0.148,0.0,98,None (Safe),None,normal,Moderate,Clear,19.7
2025-12-14T22:06:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0564,0.0234,0.1021,26.5,0.144,0.0,93,None (Safe),None,normal,Moderate,Clear,21.2
2025-12-14T22:08:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0414,0.0096,0.0249,33.19,-0.466,0.0,90,None (Safe),None,normal,Moderate,Clear,19.0
2025-12-14T22:10:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0643,0.0192,0.0519,26.41,-0.364,0.0,100,None (Safe),None,normal,Moderate,Misty,19.7
2025-12-14T22:12:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0201,0.0681,0.1175,27.3,-0.42,0.0,100,None (Safe),None,normal,Moderate,Clear,17.6
2025-12-14T22:14:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0416,0.0062,0.0173,137.75,-0.021,0.0,99,None (Safe),None,normal,Heavy Congestion,Misty,19.1
2025-12-14T22:16:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0759,0.0062,0.0663,148.84,-0.449,0.0,94,None (Safe),None,normal,Heavy Congestion,Cloudy,19.2
2025-12-14T22:18:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0612,0.0437,0.0502,102.1,-0.188,0.0,100,None (Safe),None,normal,Moderate,Cloudy,21.9
2025-12-14T22:20:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0497,0.0411,0.0666,130.78,-0.278,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,17.3
2025-12-14T22:22:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0271,0.015,0.1348,74.81,0.463,0.0,93,None (Safe),None,normal,Heavy Congestion,Clear,18.6
2025-12-14T22:24:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0223,0.0559,0.1262,149.01,0.41,0.0,91,None (Safe),None,normal,Heavy Congestion,Clear,18.8
2025-12-14T22:26:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0447,0.0419,0.0133,148.98,-0.285,0.0,95,None (Safe),None,normal,Heavy Congestion,Cloudy,21.8
2025-12-14T22:28:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0554,0.0398,0.0779,20.17,-0.133,0.0,96,None (Safe),None,normal,Moderate,Clear,20.4
2025-12-14T22:30:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0197,0.0149,0.0525,46.78,0.116,0.0,98,None (Safe),None,normal,Moderate,Cloudy,17.9
2025-12-14T22:32:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0117,0.0075,0.0394,43.66,0.421,0.0,92,None (Safe),None,normal,Low,Clear,17.1
2025-12-14T22:34:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0061,0.0213,0.1093,55.52,0.444,0.0,98,None (Safe),None,normal,Moderate,Clear,17.6
2025-12-14T22:36:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0629,0.0379,0.1223,28.92,0.229,0.0,92,None (Safe),None,normal,Heavy Congestion,Clear,19.1
2025-12-14T22:38:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.057,0.0781,0.0134,32.37,0.365,0.0,100,None (Safe),None,normal,Moderate,Clear,20.2
2025-12-14T22:40:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0748,0.0495,0.1035,81.05,-0.216,0.0,98,None (Safe),None,normal,Moderate,Misty,19.2
2025-12-14T22:42:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.3097,0.4519,0.315,730.78,3.3,3.9,65,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Cloudy,18.8
2025-12-14T22:44:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0238,0.0777,0.065,146.05,0.022,0.0,91,None (Safe),None,normal,Heavy Congestion,Clear,18.5
2025-12-14T22:46:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0491,0.0605,0.0172,107.22,-0.028,0.0,95,None (Safe),None,normal,Moderate,Clear,19.2
2025-12-14T22:48:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0156,0.0636,0.0549,92.34,-0.107,0.0,98,None (Safe),None,normal,Moderate,Clear,21.3
2025-12-14T22:50:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0641,0.0387,0.0727,76.26,0.283,0.0,95,None (Safe),None,normal,Moderate,Clear,18.0
2025-12-14T22:52:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0027,0.0591,0.0478,78.79,0.473,0.0,97,None (Safe),None,normal,Moderate,Misty,20.0
2025-12-14T22:54:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0699,0.0403,0.074,145.9,-0.203,0.0,90,None (Safe),None,normal,Heavy Congestion,Clear,17.8
2025-12-14T22:56:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0052,0.0403,0.0859,144.09,-0.264,0.0,91,None (Safe),None,normal,Heavy Congestion,Cloudy,21.0
2025-12-14T22:58:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0128,0.071,0.0326,34.87,-0.208,0.0,92,None (Safe),None,normal,Moderate,Misty,18.7
2025-12-14T23:00:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0425,0.0621,0.1264,98.55,-0.248,0.0,98,None (Safe),None,normal,Heavy Congestion,Misty,17.6
2025-12-14T23:02:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0733,0.0524,0.0258,124.82,-0.135,0.0,94,None (Safe),None,normal,Heavy Congestion,Misty,17.7
2025-12-14T23:04:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0603,0.0598,0.1456,107.14,-0.248,0.0,97,None (Safe),None,normal,Heavy Congestion,Misty,17.9
2025-12-14T23:06:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0379,0.0711,0.097,26.74,0.299,0.0,93,None (Safe),None,normal,Moderate,Clear,21.5
2025-12-14T23:08:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0511,0.031,0.0945,115.96,0.023,0.0,96,None (Safe),None,normal,Moderate,Clear,17.3
2025-12-14T23:10:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0723,0.0181,0.0451,43.9,-0.119,0.0,99,None (Safe),None,normal,Moderate,Misty,21.5
2025-12-14T23:12:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0475,0.0628,0.0333,81.65,-0.313,0.0,95,None (Safe),None,normal,Moderate,Clear,20.6
2025-12-14T23:14:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0338,0.0056,0.1461,52.17,0.237,0.0,97,None (Safe),None,normal,Heavy Congestion,Misty,17.1
2025-12-14T23:16:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0395,0.0374,0.0456,102.47,0.419,0.0,96,None (Safe),None,normal,Moderate,Clear,19.1
2025-12-14T23:18:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0479,0.013,0.1212,145.84,-0.269,0.0,94,None (Safe),None,normal,Heavy Congestion,Cloudy,18.3
2025-12-14T23:20:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0331,0.0058,0.0276,143.66,0.165,0.0,97,None (Safe),None,normal,Heavy Congestion,Clear,18.9
2025-12-14T23:22:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0584,0.072,0.0623,135.58,-0.162,0.0,96,None (Safe),None,normal,Heavy Congestion,Clear,18.8
2025-12-14T23:24:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0193,0.0754,0.0271,129.64,0.046,0.0,93,None (Safe),None,normal,Heavy Congestion,Cloudy,18.3
2025-12-14T23:26:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0201,0.0279,0.0649,99.72,-0.083,0.0,95,None (Safe),None,normal,Moderate,Clear,20.2
2025-12-14T23:28:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0518,0.0092,0.097,69.37,0.282,0.0,93,None (Safe),None,normal,Moderate,Clear,21.7
2025-12-14T23:30:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.008,0.0768,0.0972,56.54,-0.396,0.0,91,None (Safe),None,normal,Moderate,Cloudy,19.0
2025-12-14T23:32:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0267,0.0251,0.0266,65.41,-0.291,0.0,94,None (Safe),None,normal,Moderate,Clear,18.7
2025-12-14T23:34:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0488,0.0095,0.0834,88.45,-0.149,0.0,92,None (Safe),None,normal,Moderate,Cloudy,20.2
2025-12-14T23:36:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.5941,0.5194,0.5564,738.19,2.165,3.87,55,45-60 days,Early-stage Rebar Corrosion,critical,Heavy Congestion,Misty,17.0
2025-12-14T23:38:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0617,0.0015,0.0237,83.33,-0.319,0.0,93,None (Safe),None,normal,Moderate,Clear,20.8
2025-12-14T23:40:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0099,0.0247,0.1185,64.13,-0.049,0.0,96,None (Safe),None,normal,Moderate,Clear,17.2
2025-12-14T23:42:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0058,0.0139,0.0104,83.28,0.179,0.0,98,None (Safe),None,normal,Moderate,Clear,17.6
2025-12-14T23:44:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0264,0.056,0.0393,28.39,-0.24,0.0,96,None (Safe),None,normal,Moderate,Misty,20.4
2025-12-14T23:46:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0238,0.0788,0.0442,91.34,0.368,0.0,91,None (Safe),None,normal,Moderate,Cloudy,20.5
2025-12-14T23:48:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0674,0.0341,0.017,142.7,0.198,0.0,93,None (Safe),None,normal,Heavy Congestion,Misty,19.6
2025-12-14T23:50:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0073,0.017,0.0165,80.17,-0.267,0.0,95,None (Safe),None,normal,Moderate,Cloudy,21.9
2025-12-14T23:52:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0145,0.0184,0.0273,83.21,-0.081,0.0,92,None (Safe),None,normal,Moderate,Clear,21.9
2025-12-14T23:54:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0726,0.0445,0.1023,120.68,-0.192,0.0,91,None (Safe),None,normal,Heavy Congestion,Cloudy,19.1
2025-12-14T23:56:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0282,0.0721,0.0318,32.82,-0.094,0.0,92,None (Safe),None,normal,Moderate,Clear,20.2
2025-12-14T23:58:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.068,0.0655,0.0794,139.56,0.45,0.0,98,None (Safe),None,normal,Heavy Congestion,Cloudy,18.5
2025-12-15T00:00:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.04,0.0445,0.0596,29.27,-0.033,0.0,93,None (Safe),None,normal,Moderate,Clear,21.9
2025-12-15T00:02:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0371,0.0669,0.1477,138.11,0.059,0.0,98,None (Safe),None,normal,Heavy Congestion,Cloudy,19.3
2025-12-15T00:04:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.034,0.0716,0.0964,121.74,0.116,0.0,93,None (Safe),None,normal,Heavy Congestion,Misty,17.5
2025-12-15T00:06:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0707,0.0473,0.0561,83.93,-0.47,0.0,90,None (Safe),None,normal,Moderate,Misty,19.9
2025-12-15T00:08:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0437,0.0731,0.0266,126.43,0.432,0.0,98,None (Safe),None,normal,Heavy Congestion,Clear,17.8
2025-12-15T00:10:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0639,0.0474,0.146,51.7,-0.288,0.0,96,None (Safe),None,normal,Heavy Congestion,Cloudy,21.4
2025-12-15T00:12:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0266,0.0542,0.1174,116.76,0.107,0.0,97,None (Safe),None,normal,Moderate,Clear,19.9
2025-12-15T00:14:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0377,0.0157,0.1385,139.38,0.338,0.0,91,None (Safe),None,normal,Heavy Congestion,Clear,17.2
2025-12-15T00:16:00,BLR_EC_02,"Ecospace Flyover, Outer Ring Road",0.0704,0.0066,0.0484,25.44,-0.233,0.0,93,None (Safe),None,normal,Moderate,Cloudy,20.2
2025-12-15T00:18:00,BLR_HB_04,"Hebbal Flyover, Airport Road Junction",0.0112,0.0097,0.1373,22.64,0.113,0.0,94,None (Safe),None,normal,Heavy Congestion,Misty,20.8
2025-12-15T00:20:00,BLR_ORR_05,"KR Puram Cable Bridge, ORR",0.0521,0.0126,0.0952,94.94,-0.388,0.0,90,None (Safe),None,normal,Moderate,Clear,19.9
2025-12-15T00:22:00,BLR_MYS_03,"Mysore Road Flyover, Nayandahalli",0.0259,0.0026,0.1036,74.17,-0.08,0.0,94,None (Safe),None,normal,Moderate,Clear,21.7
2025-12-15T00:24:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0488,0.0301,0.0792,126.19,-0.17,0.0,98,None (Safe),None,normal,Heavy Congestion,Cloudy,18.7
2025-12-15T00:26:00,BLR_SB_01,"Silk Board Flyover, Bangalore",0.0071,0.0186,0.0357,48.89,-0.406,0.0,99,None (Safe),None,normal,Low,Clear,20.2
